gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.2_RNAseq_rep1	E12.5_PFL_DelCBS1.2_RNAseq_rep2	E12.5_PFL_DelCBS1.2_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021702	Thbs4	159.152635078526	202.303677616267	158.253946649952	668.975013168904	655.6531669731	560.584274019451	400.820452251033	-1.85301544484154	0.133645306884466	-13.865174079352	1.02975973620083e-43	1.40963810288532e-39
ENSMUSG00000069117	Rps18-ps6	2105.36200118164	927.149589792937	997.98895106126	1.05019625301241	2.05856567338493	0.892650117865367	672.416992346684	9.99556557462585	0.748452831415294	13.3549706208268	1.10801850592032e-40	7.58383266377164e-37
ENSMUSG00000024330	Col11a2	2713.55242808887	3227.78692806582	2714.05518504668	5074.54829455595	4877.77136308559	4887.25939531289	3915.8289323593	-0.776789127473883	0.0673593193803211	-11.532021621062	9.09818020705232e-31	4.15149962847798e-27
ENSMUSG00000030607	Acan	1693.83875905003	2257.99934343896	1968.28346145878	3845.81867853144	3629.25128217763	3667.89933430879	2843.84847649427	-0.910735071843257	0.0811748352962613	-11.219426174619	3.27387832537036e-29	1.12040300989987e-25
ENSMUSG00000078249	Hmga1b	525.203695759135	256.735160382976	272.988057971167	4.20078501204963	1.02928283669246	4.46325058932684	177.436705425225	6.74945661633363	0.648040666522021	10.4151744867454	2.11409556607197e-25	5.78797084079185e-22
ENSMUSG00000022025	Cnmd	613.8744495886	608.725415607691	546.965203108897	1226.62922351849	1217.64159580719	1033.6888364881	874.587454019827	-0.974100916609962	0.0941886748337192	-10.3420174275691	4.54859470605548e-25	1.03776188218656e-21
ENSMUSG00000055775	Myh8	717.323662389642	832.801686330642	652.797529931052	1502.83083806076	1341.15553621028	1394.3194841057	1073.53812283801	-0.942417264616811	0.0925005385983874	-10.1882354297258	2.2378921783378e-24	4.37635800418088e-21
ENSMUSG00000031906	Smpd3	15.9152635078526	33.5660810394703	15.8253946649952	164.880811722948	138.953182953483	155.321120508574	87.4103090662205	-2.79110637877794	0.291960745143884	-9.55986866454404	1.17906233936517e-21	1.79335381817443e-18
ENSMUSG00000001119	Col6a1	2909.0828083282	3054.5133745918	2369.85285108303	4820.40080132695	4423.85763210421	4225.80565797465	3633.91885423481	-0.692499922181607	0.0805316561772172	-8.59910195634991	8.03422885740417e-18	9.16504656908381e-15
ENSMUSG00000040690	Col16a1	1252.75859897525	1623.87256920681	1442.08908884769	2336.68666295261	2304.56427135443	2308.39320479984	1878.06073268944	-0.684278479000089	0.0809687577603468	-8.45114211861114	2.88466854542444e-17	3.03755597833194e-14
ENSMUSG00000054196	Cthrc1	660.483435575882	816.472241500629	719.066370090719	1455.5720066752	1246.46151523457	1154.19660239992	1008.70869524615	-0.809340555211347	0.100541673894171	-8.04980187681428	8.29281699474195e-16	6.30668732450126e-13
ENSMUSG00000071984	Fndc1	321.715683765877	369.226891434173	229.46822264243	676.326386939991	607.276873648554	690.018541109929	482.338766590159	-1.09977514617337	0.139310340182278	-7.89442581745471	2.91654805622908e-15	2.10129612324842e-12
ENSMUSG00000063415	Cyp26b1	2356.59580369846	2891.21892629167	2434.14351690957	1339.00022259082	1697.28739770587	1652.29536816879	2061.75687256087	0.712490234604036	0.0914504676668478	7.79099607450476	6.64829801224985e-15	4.33374054712801e-12
ENSMUSG00000101174	Hoxd4	344.451774491381	289.394050043001	329.366026465213	110.270606566303	148.216728483715	145.501969212055	227.866859210278	1.24928727367167	0.161085302080486	7.75543924576971	8.80382181232095e-15	5.47797803585734e-12
ENSMUSG00000054146	Krt15	1010.61923274864	1075.92897602194	1136.46115437997	1731.77362121746	1521.28003263146	1630.87176534003	1351.15579705658	-0.59868685043114	0.0772963391540589	-7.74534547150934	9.53223157637391e-15	5.67333556734706e-12
ENSMUSG00000023885	Thbs2	333.083729128629	481.718622485371	307.606108800844	870.612693747286	845.041208924513	687.340590756333	587.567158973829	-1.09395693235329	0.142068843657865	-7.7001888956582	1.35865235323506e-14	7.43943682537389e-12
ENSMUSG00000043342	Hoxd9	993.567164704512	972.509158765194	966.338161731269	614.364808012259	648.448187116253	522.20031895124	786.237966546788	0.718041258846634	0.0945338093293294	7.59560271548118	3.06363107459319e-14	1.61300176077331e-11
ENSMUSG00000022371	Col14a1	715.050053317091	731.196251832786	605.321345936066	1256.03471860284	1000.46291726508	1331.83397585513	939.983210468164	-0.807382157298295	0.107676879369905	-7.49819424581092	6.4702970121917e-14	3.28044058518119e-11
